Student_ID,Subject_ID,Score
1779,1,81.0
1779,2,46.0
1779,3,89.0
1779,4,87.0
1779,5,59.0
1779,6,66.0
1780,1,45.0
1780,2,66.0
1780,3,48.0
1780,4,92.0
1780,5,84.0
1780,6,96.0
1781,1,70.0
1781,2,60.0
1781,3,65.0
1781,4,79.0
1781,5,87.0
1781,6,84.0
1782,1,52.0
1782,2,88.0
1782,3,62.0
1782,4,59.0
1782,5,76.0
1782,6,93.0
1783,1,92.0
1783,2,67.0
1783,3,56.0
1783,4,67.0
1783,5,80.0
1783,6,41.0
1784,1,64.0
1784,2,97.0
1784,3,89.0
1784,4,80.0
1784,5,45.0
1784,6,50.0
1785,1,96.0
1785,2,77.0
1785,3,45.0
1785,4,84.0
1785,5,50.0
1785,6,53.0
1786,1,41.0
1786,2,79.0
1786,3,42.0
1786,4,94.0
1786,5,92.0
1786,6,74.0
1787,1,72.0
1787,2,63.0
1787,3,58.0
1787,4,57.0
1787,5,88.0
1787,6,91.0
1788,1,63.0
1788,2,84.0
1788,3,74.0
1788,4,40.0
1788,5,75.0
1788,6,64.0
1789,1,84.0
1789,2,88.0
1789,3,99.0
1789,4,82.0
1789,5,73.0
1789,6,64.0
1790,1,55.0
1790,2,73.0
1790,3,68.0
1790,4,58.0
1790,5,62.0
1790,6,58.0
1791,1,64.0
1791,2,55.0
1791,3,93.0
1791,4,90.0
1791,5,48.0
1791,6,40.0
1792,1,81.0
1792,2,58.0
1792,3,72.0
1792,4,73.0
1792,5,55.0
1792,6,83.0
1793,1,79.0
1793,2,94.0
1793,3,57.0
1793,4,73.0
1793,5,64.0
1793,6,84.0
1794,1,45.0
1794,2,60.0
1794,3,97.0
1794,4,45.0
1794,5,71.0
1794,6,80.0
1795,1,87.0
1795,2,82.0
1795,3,78.0
1795,4,70.0
1795,5,81.0
1795,6,49.0
1796,1,69.0
1796,2,96.0
1796,3,91.0
1796,4,57.0
1796,5,99.0
1796,6,63.0
1797,1,91.0
1797,2,48.0
1797,3,70.0
1797,4,54.0
1797,5,43.0
1797,6,79.0
1798,1,48.0
1798,2,84.0
1798,3,48.0
1798,4,65.0
1798,5,43.0
1798,6,56.0
1799,1,55.0
1799,2,54.0
1799,3,74.0
1799,4,96.0
1799,5,91.0
1799,6,44.0
1800,1,94.0
1800,2,44.0
1800,3,59.0
1800,4,54.0
1800,5,57.0
1800,6,86.0
1801,1,41.0
1801,2,68.0
1801,3,52.0
1801,4,43.0
1801,5,81.0
1801,6,84.0
1802,1,49.0
1802,2,70.0
1802,3,80.0
1802,4,47.0
1802,5,42.0
1802,6,87.0
1803,1,85.0
1803,2,48.0
1803,3,69.0
1803,4,92.0
1803,5,50.0
1803,6,74.0
1804,1,76.0
1804,2,81.0
1804,3,52.0
1804,4,75.0
1804,5,95.0
1804,6,52.0
1805,1,51.0
1805,2,76.0
1805,3,49.0
1805,4,99.0
1805,5,95.0
1805,6,48.0
1806,1,91.0
1806,2,46.0
1806,3,41.0
1806,4,93.0
1806,5,95.0
1806,6,99.0
1807,1,62.0
1807,2,78.0
1807,3,79.0
1807,4,78.0
1807,5,60.0
1807,6,62.0
1808,1,68.0
1808,2,53.0
1808,3,65.0
1808,4,90.0
1808,5,44.0
1808,6,94.0
1809,1,70.0
1809,2,64.0
1809,3,70.0
1809,4,89.0
1809,5,59.0
1809,6,83.0
1810,1,94.0
1810,2,56.0
1810,3,84.0
1810,4,41.0
1810,5,64.0
1810,6,52.0
1811,1,97.0
1811,2,78.0
1811,3,67.0
1811,4,81.0
1811,5,94.0
1811,6,45.0
1812,1,42.0
1812,2,97.0
1812,3,74.0
1812,4,57.0
1812,5,50.0
1812,6,93.0
1813,1,59.0
1813,2,44.0
1813,3,58.0
1813,4,61.0
1813,5,98.0
1813,6,99.0
1814,1,58.0
1814,2,86.0
1814,3,55.0
1814,4,63.0
1814,5,80.0
1814,6,43.0
1815,1,54.0
1815,2,64.0
1815,3,83.0
1815,4,94.0
1815,5,74.0
1815,6,94.0
1816,1,53.0
1816,2,88.0
1816,3,
1816,4,77.0
1816,5,75.0
1816,6,46.0
1817,1,69.0
1817,2,58.0
1817,3,88.0
1817,4,64.0
1817,5,55.0
1817,6,86.0
1818,1,93.0
1818,2,79.0
1818,3,90.0
1818,4,47.0
1818,5,57.0
1818,6,67.0
1819,1,55.0
1819,2,91.0
1819,3,58.0
1819,4,81.0
1819,5,56.0
1819,6,84.0
1820,1,52.0
1820,2,46.0
1820,3,66.0
1820,4,49.0
1820,5,73.0
1820,6,75.0
1821,1,64.0
1821,2,45.0
1821,3,63.0
1821,4,57.0
1821,5,62.0
1821,6,45.0
1822,1,68.0
1822,2,64.0
1822,3,94.0
1822,4,56.0
1822,5,85.0
1822,6,63.0
1823,1,50.0
1823,2,65.0
1823,3,90.0
1823,4,73.0
1823,5,67.0
1823,6,42.0
1824,1,50.0
1824,2,77.0
1824,3,53.0
1824,4,90.0
1824,5,65.0
1824,6,87.0
1825,1,60.0
1825,2,93.0
1825,3,95.0
1825,4,78.0
1825,5,69.0
1825,6,98.0
1826,1,47.0
1826,2,90.0
1826,3,59.0
1826,4,87.0
1826,5,71.0
1826,6,61.0
1827,1,98.0
1827,2,46.0
1827,3,48.0
1827,4,84.0
1827,5,
1827,6,68.0
1828,1,47.0
1828,2,95.0
1828,3,93.0
1828,4,43.0
1828,5,74.0
1828,6,98.0
1829,1,42.0
1829,2,93.0
1829,3,84.0
1829,4,79.0
1829,5,46.0
1829,6,66.0
1830,1,40.0
1830,2,66.0
1830,3,55.0
1830,4,77.0
1830,5,46.0
1830,6,83.0
1831,1,62.0
1831,2,80.0
1831,3,98.0
1831,4,50.0
1831,5,81.0
1831,6,92.0
1832,1,72.0
1832,2,89.0
1832,3,75.0
1832,4,76.0
1832,5,80.0
1832,6,98.0
1833,1,56.0
1833,2,74.0
1833,3,87.0
1833,4,44.0
1833,5,87.0
1833,6,71.0
1834,1,42.0
1834,2,91.0
1834,3,86.0
1834,4,74.0
1834,5,91.0
1834,6,53.0
1835,1,87.0
1835,2,70.0
1835,3,70.0
1835,4,56.0
1835,5,99.0
1835,6,63.0
1836,1,91.0
1836,2,62.0
1836,3,57.0
1836,4,89.0
1836,5,93.0
1836,6,53.0
1837,1,89.0
1837,2,54.0
1837,3,54.0
1837,4,45.0
1837,5,66.0
1837,6,54.0
1838,1,89.0
1838,2,75.0
1838,3,94.0
1838,4,47.0
1838,5,54.0
1838,6,42.0
1839,1,86.0
1839,2,52.0
1839,3,80.0
1839,4,73.0
1839,5,63.0
1839,6,79.0
1840,1,71.0
1840,2,71.0
1840,3,69.0
1840,4,91.0
1840,5,88.0
1840,6,52.0
1841,1,40.0
1841,2,73.0
1841,3,54.0
1841,4,83.0
1841,5,53.0
1841,6,96.0
1842,1,68.0
1842,2,73.0
1842,3,57.0
1842,4,93.0
1842,5,46.0
1842,6,68.0
1843,1,94.0
1843,2,70.0
1843,3,64.0
1843,4,77.0
1843,5,53.0
1843,6,47.0
1844,1,66.0
1844,2,93.0
1844,3,41.0
1844,4,56.0
1844,5,76.0
1844,6,53.0
1845,1,64.0
1845,2,95.0
1845,3,69.0
1845,4,68.0
1845,5,59.0
1845,6,60.0
1846,1,92.0
1846,2,61.0
1846,3,74.0
1846,4,76.0
1846,5,55.0
1846,6,89.0
1847,1,97.0
1847,2,88.0
1847,3,82.0
1847,4,56.0
1847,5,55.0
1847,6,97.0
1848,1,94.0
1848,2,41.0
1848,3,43.0
1848,4,60.0
1848,5,78.0
1848,6,73.0
1849,1,69.0
1849,2,45.0
1849,3,56.0
1849,4,78.0
1849,5,64.0
1849,6,44.0
1850,1,44.0
1850,2,59.0
1850,3,55.0
1850,4,90.0
1850,5,80.0
1850,6,76.0
1851,1,79.0
1851,2,48.0
1851,3,44.0
1851,4,81.0
1851,5,96.0
1851,6,41.0
1852,1,
1852,2,82.0
1852,3,75.0
1852,4,61.0
1852,5,61.0
1852,6,61.0
1853,1,73.0
1853,2,94.0
1853,3,68.0
1853,4,77.0
1853,5,98.0
1853,6,85.0
1854,1,72.0
1854,2,57.0
1854,3,46.0
1854,4,40.0
1854,5,72.0
1854,6,40.0
1855,1,63.0
1855,2,43.0
1855,3,43.0
1855,4,57.0
1855,5,66.0
1855,6,82.0
1856,1,98.0
1856,2,71.0
1856,3,72.0
1856,4,67.0
1856,5,81.0
1856,6,80.0
1857,1,94.0
1857,2,75.0
1857,3,99.0
1857,4,45.0
1857,5,55.0
1857,6,73.0
1858,1,62.0
1858,2,89.0
1858,3,81.0
1858,4,63.0
1858,5,95.0
1858,6,88.0
1859,1,52.0
1859,2,95.0
1859,3,57.0
1859,4,93.0
1859,5,52.0
1859,6,88.0
1860,1,76.0
1860,2,82.0
1860,3,78.0
1860,4,81.0
1860,5,56.0
1860,6,54.0
1861,1,57.0
1861,2,62.0
1861,3,
1861,4,90.0
1861,5,69.0
1861,6,97.0
1862,1,73.0
1862,2,97.0
1862,3,43.0
1862,4,42.0
1862,5,46.0
1862,6,95.0
1863,1,57.0
1863,2,81.0
1863,3,46.0
1863,4,79.0
1863,5,45.0
1863,6,61.0
1864,1,97.0
1864,2,40.0
1864,3,43.0
1864,4,85.0
1864,5,88.0
1864,6,91.0
1865,1,89.0
1865,2,82.0
1865,3,68.0
1865,4,60.0
1865,5,65.0
1865,6,53.0
1866,1,48.0
1866,2,98.0
1866,3,86.0
1866,4,51.0
1866,5,81.0
1866,6,
1867,1,95.0
1867,2,90.0
1867,3,45.0
1867,4,59.0
1867,5,63.0
1867,6,66.0
1868,1,77.0
1868,2,47.0
1868,3,40.0
1868,4,93.0
1868,5,88.0
1868,6,88.0
1869,1,63.0
1869,2,86.0
1869,3,46.0
1869,4,58.0
1869,5,61.0
1869,6,96.0
1870,1,94.0
1870,2,99.0
1870,3,74.0
1870,4,69.0
1870,5,68.0
1870,6,61.0
1871,1,50.0
1871,2,59.0
1871,3,68.0
1871,4,90.0
1871,5,80.0
1871,6,81.0
1872,1,73.0
1872,2,40.0
1872,3,70.0
1872,4,69.0
1872,5,87.0
1872,6,57.0
1873,1,94.0
1873,2,97.0
1873,3,56.0
1873,4,77.0
1873,5,53.0
1873,6,62.0
1874,1,64.0
1874,2,54.0
1874,3,85.0
1874,4,95.0
1874,5,61.0
1874,6,42.0
1875,1,95.0
1875,2,94.0
1875,3,58.0
1875,4,96.0
1875,5,83.0
1875,6,73.0
1876,1,74.0
1876,2,89.0
1876,3,40.0
1876,4,91.0
1876,5,60.0
1876,6,68.0
1877,1,45.0
1877,2,76.0
1877,3,40.0
1877,4,90.0
1877,5,40.0
1877,6,66.0
1878,1,60.0
1878,2,92.0
1878,3,55.0
1878,4,83.0
1878,5,98.0
1878,6,93.0
1879,1,79.0
1879,2,65.0
1879,3,55.0
1879,4,67.0
1879,5,40.0
1879,6,75.0
1880,1,49.0
1880,2,82.0
1880,3,56.0
1880,4,96.0
1880,5,98.0
1880,6,62.0
1881,1,46.0
1881,2,83.0
1881,3,92.0
1881,4,46.0
1881,5,83.0
1881,6,54.0
1882,1,73.0
1882,2,85.0
1882,3,84.0
1882,4,43.0
1882,5,53.0
1882,6,53.0
1883,1,55.0
1883,2,46.0
1883,3,71.0
1883,4,58.0
1883,5,41.0
1883,6,49.0
1884,1,89.0
1884,2,56.0
1884,3,76.0
1884,4,51.0
1884,5,45.0
1884,6,61.0
1885,1,71.0
1885,2,80.0
1885,3,59.0
1885,4,40.0
1885,5,93.0
1885,6,86.0
1886,1,92.0
1886,2,97.0
1886,3,45.0
1886,4,58.0
1886,5,57.0
1886,6,45.0
1887,1,84.0
1887,2,72.0
1887,3,62.0
1887,4,62.0
1887,5,65.0
1887,6,52.0
1888,1,
1888,2,54.0
1888,3,83.0
1888,4,66.0
1888,5,65.0
1888,6,72.0
1889,1,54.0
1889,2,75.0
1889,3,84.0
1889,4,94.0
1889,5,66.0
1889,6,96.0
1890,1,44.0
1890,2,41.0
1890,3,94.0
1890,4,97.0
1890,5,72.0
1890,6,55.0
1891,1,62.0
1891,2,77.0
1891,3,94.0
1891,4,55.0
1891,5,53.0
1891,6,68.0
1892,1,65.0
1892,2,74.0
1892,3,54.0
1892,4,42.0
1892,5,62.0
1892,6,68.0
1893,1,73.0
1893,2,72.0
1893,3,80.0
1893,4,80.0
1893,5,62.0
1893,6,46.0
1894,1,42.0
1894,2,97.0
1894,3,71.0
1894,4,70.0
1894,5,57.0
1894,6,82.0
1895,1,46.0
1895,2,80.0
1895,3,40.0
1895,4,53.0
1895,5,91.0
1895,6,71.0
1896,1,45.0
1896,2,78.0
1896,3,49.0
1896,4,46.0
1896,5,65.0
1896,6,73.0
1897,1,69.0
1897,2,75.0
1897,3,60.0
1897,4,99.0
1897,5,56.0
1897,6,72.0
1898,1,49.0
1898,2,90.0
1898,3,86.0
1898,4,81.0
1898,5,90.0
1898,6,51.0
1899,1,95.0
1899,2,55.0
1899,3,80.0
1899,4,71.0
1899,5,54.0
1899,6,66.0
1900,1,67.0
1900,2,56.0
1900,3,85.0
1900,4,98.0
1900,5,89.0
1900,6,97.0
1901,1,41.0
1901,2,75.0
1901,3,89.0
1901,4,46.0
1901,5,52.0
1901,6,54.0
1902,1,64.0
1902,2,62.0
1902,3,99.0
1902,4,61.0
1902,5,65.0
1902,6,72.0
1903,1,50.0
1903,2,49.0
1903,3,64.0
1903,4,76.0
1903,5,87.0
1903,6,82.0
1904,1,92.0
1904,2,77.0
1904,3,80.0
1904,4,84.0
1904,5,63.0
1904,6,79.0
1905,1,85.0
1905,2,95.0
1905,3,72.0
1905,4,56.0
1905,5,63.0
1905,6,76.0
1906,1,96.0
1906,2,41.0
1906,3,71.0
1906,4,96.0
1906,5,99.0
1906,6,63.0
1907,1,48.0
1907,2,43.0
1907,3,56.0
1907,4,56.0
1907,5,92.0
1907,6,89.0
1908,1,87.0
1908,2,69.0
1908,3,79.0
1908,4,97.0
1908,5,50.0
1908,6,60.0
1909,1,60.0
1909,2,57.0
1909,3,94.0
1909,4,68.0
1909,5,63.0
1909,6,49.0
1910,1,84.0
1910,2,56.0
1910,3,57.0
1910,4,81.0
1910,5,87.0
1910,6,59.0
1911,1,76.0
1911,2,84.0
1911,3,57.0
1911,4,56.0
1911,5,48.0
1911,6,53.0
1912,1,88.0
1912,2,68.0
1912,3,70.0
1912,4,43.0
1912,5,57.0
1912,6,98.0
1913,1,59.0
1913,2,95.0
1913,3,95.0
1913,4,86.0
1913,5,82.0
1913,6,83.0
1914,1,48.0
1914,2,52.0
1914,3,54.0
1914,4,66.0
1914,5,54.0
1914,6,67.0
1915,1,76.0
1915,2,94.0
1915,3,58.0
1915,4,65.0
1915,5,91.0
1915,6,65.0
1916,1,64.0
1916,2,65.0
1916,3,65.0
1916,4,85.0
1916,5,67.0
1916,6,88.0
1917,1,57.0
1917,2,71.0
1917,3,92.0
1917,4,42.0
1917,5,41.0
1917,6,72.0
1918,1,81.0
1918,2,58.0
1918,3,56.0
1918,4,83.0
1918,5,72.0
1918,6,51.0
1919,1,88.0
1919,2,95.0
1919,3,42.0
1919,4,82.0
1919,5,88.0
1919,6,94.0
1920,1,65.0
1920,2,74.0
1920,3,47.0
1920,4,
1920,5,75.0
1920,6,92.0
1921,1,93.0
1921,2,46.0
1921,3,85.0
1921,4,85.0
1921,5,75.0
1921,6,55.0
1922,1,63.0
1922,2,93.0
1922,3,40.0
1922,4,88.0
1922,5,64.0
1922,6,49.0
1923,1,93.0
1923,2,55.0
1923,3,55.0
1923,4,97.0
1923,5,47.0
1923,6,68.0
1924,1,78.0
1924,2,67.0
1924,3,45.0
1924,4,55.0
1924,5,59.0
1924,6,55.0
1925,1,46.0
1925,2,80.0
1925,3,53.0
1925,4,82.0
1925,5,65.0
1925,6,65.0
1926,1,53.0
1926,2,46.0
1926,3,72.0
1926,4,65.0
1926,5,96.0
1926,6,84.0
1927,1,59.0
1927,2,42.0
1927,3,91.0
1927,4,43.0
1927,5,65.0
1927,6,50.0
1928,1,41.0
1928,2,53.0
1928,3,83.0
1928,4,69.0
1928,5,88.0
1928,6,51.0
1929,1,65.0
1929,2,83.0
1929,3,72.0
1929,4,52.0
1929,5,53.0
1929,6,63.0
1930,1,73.0
1930,2,83.0
1930,3,65.0
1930,4,60.0
1930,5,67.0
1930,6,87.0
1931,1,75.0
1931,2,79.0
1931,3,41.0
1931,4,81.0
1931,5,48.0
1931,6,62.0
1932,1,54.0
1932,2,52.0
1932,3,62.0
1932,4,56.0
1932,5,87.0
1932,6,99.0
1933,1,41.0
1933,2,59.0
1933,3,59.0
1933,4,98.0
1933,5,85.0
1933,6,42.0
1934,1,94.0
1934,2,51.0
1934,3,79.0
1934,4,41.0
1934,5,75.0
1934,6,53.0
1935,1,55.0
1935,2,58.0
1935,3,73.0
1935,4,83.0
1935,5,85.0
1935,6,45.0
1936,1,52.0
1936,2,75.0
1936,3,61.0
1936,4,57.0
1936,5,51.0
1936,6,91.0
1937,1,98.0
1937,2,93.0
1937,3,69.0
1937,4,92.0
1937,5,90.0
1937,6,79.0
1938,1,46.0
1938,2,71.0
1938,3,87.0
1938,4,58.0
1938,5,45.0
1938,6,59.0
1939,1,66.0
1939,2,92.0
1939,3,82.0
1939,4,76.0
1939,5,87.0
1939,6,46.0
1940,1,98.0
1940,2,44.0
1940,3,50.0
1940,4,54.0
1940,5,42.0
1940,6,97.0
1941,1,44.0
1941,2,62.0
1941,3,92.0
1941,4,76.0
1941,5,48.0
1941,6,54.0
1942,1,
1942,2,68.0
1942,3,45.0
1942,4,56.0
1942,5,65.0
1942,6,60.0
1943,1,47.0
1943,2,60.0
1943,3,96.0
1943,4,50.0
1943,5,77.0
1943,6,47.0
1944,1,81.0
1944,2,63.0
1944,3,74.0
1944,4,94.0
1944,5,53.0
1944,6,94.0
1945,1,53.0
1945,2,49.0
1945,3,51.0
1945,4,77.0
1945,5,83.0
1945,6,94.0
1946,1,85.0
1946,2,73.0
1946,3,80.0
1946,4,49.0
1946,5,97.0
1946,6,56.0
1947,1,56.0
1947,2,42.0
1947,3,70.0
1947,4,90.0
1947,5,40.0
1947,6,51.0
1948,1,78.0
1948,2,43.0
1948,3,81.0
1948,4,52.0
1948,5,73.0
1948,6,81.0
1949,1,60.0
1949,2,61.0
1949,3,96.0
1949,4,43.0
1949,5,57.0
1949,6,44.0
1950,1,58.0
1950,2,41.0
1950,3,51.0
1950,4,56.0
1950,5,49.0
1950,6,73.0
1951,1,45.0
1951,2,47.0
1951,3,90.0
1951,4,50.0
1951,5,96.0
1951,6,51.0
1952,1,48.0
1952,2,41.0
1952,3,47.0
1952,4,97.0
1952,5,50.0
1952,6,99.0
1953,1,92.0
1953,2,75.0
1953,3,49.0
1953,4,60.0
1953,5,59.0
1953,6,87.0
1954,1,47.0
1954,2,75.0
1954,3,68.0
1954,4,81.0
1954,5,51.0
1954,6,53.0
1955,1,87.0
1955,2,93.0
1955,3,89.0
1955,4,60.0
1955,5,61.0
1955,6,60.0
1956,1,83.0
1956,2,89.0
1956,3,69.0
1956,4,78.0
1956,5,59.0
1956,6,63.0
1957,1,62.0
1957,2,46.0
1957,3,48.0
1957,4,40.0
1957,5,65.0
1957,6,77.0
1958,1,77.0
1958,2,93.0
1958,3,83.0
1958,4,61.0
1958,5,83.0
1958,6,49.0
1959,1,94.0
1959,2,97.0
1959,3,45.0
1959,4,56.0
1959,5,90.0
1959,6,89.0
1960,1,77.0
1960,2,63.0
1960,3,90.0
1960,4,49.0
1960,5,95.0
1960,6,47.0
1961,1,60.0
1961,2,95.0
1961,3,45.0
1961,4,60.0
1961,5,96.0
1961,6,78.0
1962,1,63.0
1962,2,72.0
1962,3,98.0
1962,4,57.0
1962,5,95.0
1962,6,67.0
1963,1,96.0
1963,2,91.0
1963,3,71.0
1963,4,51.0
1963,5,87.0
1963,6,81.0
1964,1,66.0
1964,2,49.0
1964,3,85.0
1964,4,96.0
1964,5,91.0
1964,6,81.0
1965,1,71.0
1965,2,81.0
1965,3,65.0
1965,4,64.0
1965,5,50.0
1965,6,62.0
1966,1,73.0
1966,2,96.0
1966,3,91.0
1966,4,79.0
1966,5,62.0
1966,6,68.0
1967,1,70.0
1967,2,46.0
1967,3,79.0
1967,4,72.0
1967,5,60.0
1967,6,41.0
1968,1,57.0
1968,2,86.0
1968,3,72.0
1968,4,76.0
1968,5,73.0
1968,6,59.0
1969,1,74.0
1969,2,90.0
1969,3,89.0
1969,4,93.0
1969,5,57.0
1969,6,85.0
1970,1,63.0
1970,2,47.0
1970,3,69.0
1970,4,83.0
1970,5,92.0
1970,6,49.0
1971,1,62.0
1971,2,91.0
1971,3,88.0
1971,4,50.0
1971,5,41.0
1971,6,97.0
1972,1,65.0
1972,2,75.0
1972,3,72.0
1972,4,86.0
1972,5,52.0
1972,6,79.0
1973,1,64.0
1973,2,43.0
1973,3,81.0
1973,4,58.0
1973,5,57.0
1973,6,76.0
1974,1,69.0
1974,2,58.0
1974,3,97.0
1974,4,62.0
1974,5,98.0
1974,6,93.0
1975,1,55.0
1975,2,40.0
1975,3,51.0
1975,4,63.0
1975,5,73.0
1975,6,92.0
1976,1,96.0
1976,2,47.0
1976,3,57.0
1976,4,96.0
1976,5,87.0
1976,6,44.0
1977,1,65.0
1977,2,69.0
1977,3,93.0
1977,4,52.0
1977,5,58.0
1977,6,68.0
1978,1,42.0
1978,2,65.0
1978,3,79.0
1978,4,98.0
1978,5,97.0
1978,6,97.0
1979,1,51.0
1979,2,41.0
1979,3,50.0
1979,4,83.0
1979,5,67.0
1979,6,57.0
1980,1,52.0
1980,2,76.0
1980,3,61.0
1980,4,51.0
1980,5,41.0
1980,6,76.0
1981,1,46.0
1981,2,65.0
1981,3,65.0
1981,4,63.0
1981,5,51.0
1981,6,55.0
1982,1,62.0
1982,2,79.0
1982,3,99.0
1982,4,48.0
1982,5,71.0
1982,6,54.0
1983,1,76.0
1983,2,52.0
1983,3,44.0
1983,4,50.0
1983,5,49.0
1983,6,91.0
1984,1,52.0
1984,2,80.0
1984,3,92.0
1984,4,85.0
1984,5,89.0
1984,6,54.0
1985,1,81.0
1985,2,95.0
1985,3,46.0
1985,4,79.0
1985,5,67.0
1985,6,71.0
1986,1,74.0
1986,2,54.0
1986,3,87.0
1986,4,75.0
1986,5,60.0
1986,6,45.0
1987,1,40.0
1987,2,43.0
1987,3,50.0
1987,4,83.0
1987,5,65.0
1987,6,76.0
1988,1,62.0
1988,2,68.0
1988,3,60.0
1988,4,87.0
1988,5,84.0
1988,6,84.0
1989,1,88.0
1989,2,66.0
1989,3,78.0
1989,4,79.0
1989,5,52.0
1989,6,62.0
1990,1,98.0
1990,2,55.0
1990,3,69.0
1990,4,43.0
1990,5,79.0
1990,6,55.0
1991,1,70.0
1991,2,92.0
1991,3,81.0
1991,4,64.0
1991,5,83.0
1991,6,51.0
1992,1,65.0
1992,2,76.0
1992,3,87.0
1992,4,72.0
1992,5,67.0
1992,6,48.0
1993,1,51.0
1993,2,44.0
1993,3,93.0
1993,4,91.0
1993,5,93.0
1993,6,67.0
1994,1,95.0
1994,2,74.0
1994,3,44.0
1994,4,73.0
1994,5,85.0
1994,6,73.0
1995,1,52.0
1995,2,78.0
1995,3,81.0
1995,4,
1995,5,87.0
1995,6,97.0
1996,1,53.0
1996,2,50.0
1996,3,81.0
1996,4,77.0
1996,5,43.0
1996,6,92.0
1997,1,72.0
1997,2,46.0
1997,3,95.0
1997,4,80.0
1997,5,47.0
1997,6,76.0
1998,1,90.0
1998,2,49.0
1998,3,82.0
1998,4,96.0
1998,5,54.0
1998,6,77.0
1999,1,54.0
1999,2,44.0
1999,3,68.0
1999,4,58.0
1999,5,93.0
1999,6,90.0
2000,1,49.0
2000,2,51.0
2000,3,93.0
2000,4,43.0
2000,5,70.0
2000,6,57.0
